material_id,composition,target
1431,Bi1.6Pb0.4Sr2Ca2Cu2.95Zn0.05O,97.1
2206,Bi2Sr2Ca0.8Pr0.2Cu2O8,74.19
3758,Cu0.86Si0.14,0.054000000000000006
5301,Hg0.75Re0.22Ba2Ca5Cu6O,100.0
9855,Nd1.2Ba1.8Cu3O7,53.76666666666667
8613,Mo0.3Nb0.7,2.575
13807,Y0.97Ca0.03Ba2Cu4O8,81.9
13400,Y0.6Pr0.4Ba2Cu3O,38.2
8422,Mg1.985Mn0.015B2,37.4
15525,Zr2Ru3Si4,5.7
11423,Sc0.5Lu0.5Ni2B2C1,15.6
14825,Y1Ba2Cu3H0.19O7,93.5
11598,Sm1Ba2Cu2.94Zn0.06O6.85,59.0
5286,Hg0.6V0.4Sr2.47Nd0.53Cu2O6,67.0
210,Al1Zr3,0.73
5710,Hg1Sr2Sm0.333Ce0.667Cu2O6,40.0
3733,Cu0.75V0.25Sr2Y1.3Ce0.7Cu2O8.77,24.5
2510,Bi4Sr3Ca3Cu3.95Fe0.05O,72.0
4826,Gd0.91La0.89Sr0.2Cu1O4,13.5
4584,Fe2As2Sr4Mg0.6Ti1.4O6,29.0
2841,Ca0.82Pr0.18Fe1As1.98Sb0.02,26.0
7350,La1.985Sr0.015Cu1O4.024,16.0
15003,Y1Cu2.99Zn0.01O7,86.6
5972,In25Sb75,4.1
15419,Yb3Co4.3Sn12.7,3.4
12151,Sr2Cu1C0.91B0.09O5,26.5
8477,Mg1C0.885B0.04Ni3,6.97
906,Ba1Fe1.936Ni0.064As2,14.833333333333334
7507,La1Fe0.9875Co0.0125As1F0.11O0.89,24.5
11221,Rh43Zr57,2.18
14912,Y1Ba2Cu3O6.729,56.8
12414,Ti55Nb30Si12B3,5.0
8900,Na0.31Co1H2.6O3.3,4.27
334,Au0.8In0.2,0.28
14584,Y1Ba2Cu2.95Gd0.05O7,44.8
9245,Nb0.97Tc0.03,7.6
1709,Bi1In2,5.584
1055,Ba2Ca3Cu5O11,115.9
5303,Hg0.75Re0.25Ba2Ca2Cu3O8,132.72
8177,Lu1Ir3.6Rh0.4B4,2.67
222,Al2N1Nb3,1.3
8615,Mo0.3Sr2Y1.2Ce0.8Cu2.7O,45.0
6060,Ir0.56Os0.24Rh0.2,0.28
13382,Y0.6La0.4B6,4.4
9393,Nb2.9925Zr0.0075Al1,17.6
8395,Mg0.99Co0.01B2,37.1
5913,In0.3Pb0.7Sr2Y0.5Ca0.5Cu2O,40.0
7630,La1Ni1As1H0.17O0.83,3.68
14040,Y1Ba1.7La0.3Cu3O7.02,69.0
12744,Tl1Sr1.7Ce0.3Ca1Cu2O7,57.1
11761,Sn0.5277Pb0.3523In0.12Te1,3.58
14422,Y1Ba2Cu2.88Ni0.18O7,77.2
14805,Y1Ba2Cu3F0.1O6.7,71.0
7704,La1Rh1Si3,2.245
6643,La1.4Ba1.5Ca0.1Cu3O6.943,40.0
7049,La1.85Sr0.15Cu0.97Li0.03O4,33.5
14745,Y1Ba2Cu3.88Ga0.12O8,73.5
5195,Hf1Tc2,5.6
1328,Bi1.4Pb0.7Sr2Ca0.97Y0.03Cu2O8,98.0
5716,Hg1Tl1Ba2Ca3Cu4O12,110.0
6771,La1.75Nd0.125Sr0.125Cu1O4,17.5
3755,Cu0.85Re0.15Sr2Y1.5Ce0.5Cu2O,43.0
1257,Bi0.6Pb0.2S0.2Sr2Ca0.7Nd0.3Cu2O6.95,80.0
4223,Eu0.7Ca0.3Ba2Cu3O6.13,26.0
8937,Na0.75Co0.9975Ga0.0025H2.6O3.3,3.98
13626,Y0.8Ca0.2Ba1.9Nd0.1Cu3O,80.85
6898,La1.81Sr0.19Cu0.99Ru0.01O4,26.5
9144,Nb0.75Al0.17Ge0.08,19.8
7505,La1Fe0.985Zn0.015As1F0.08O0.9,0.2
10426,Pb0.79Tl0.21,6.43
3822,Cu2.85Re0.15Sr2Y0.9Ca0.1O,73.0
7427,La1Ba1Ca1Cu3O6.99,75.0
11839,Sn0.976Te1,0.125
10004,Nd1Ba2Cu2.7Ni0.3O7,62.0
5915,In0.488Na0.025Pb0.488,6.0
4651,Ga0.5Si0.5V3,18.2
12404,Ti1V1,6.09
7605,La1Ir2Si2,1.4380000000000002
3620,Cs0.8Fe1.7Se2,29.2
11276,Ru0.8Pb0.2Sr2Gd1.4Ce0.6Cu2O10,21.0
11584,Sm1Ba1.8Pr0.2Cu3O7.04,26.5
14219,Y1Ba2.88Nd0.12Cu3O7,93.2
1817,Bi2.1Sr1.93Ca0.87Gd0.1Cu2O8,63.3
1300,Bi1.3Pb0.5W0.2Sr2Ca2Cu3O,94.5
10979,Pr2Pt3Ge5,7.8
2561,C0.25N0.75Nb0.85Ti0.15,17.8
5070,H0.1Ta1S2,3.9
14200,Y1Ba1Sr1Cu3O6.91,81.0
7740,La1Tl0.75Sn2.25,1.19
2268,Bi2Sr2Ca1Cu1.4K0.6O8,86.0
2490,Bi4Sr3Ca2.1Y0.9Cu4O,66.2
4387,Fe0.05Rh0.04Ti0.91,3.9
8467,Mg1B1.96C0.04,36.25
14353,Y1Ba2Cu2.844Fe0.156O7,57.0
13438,Y0.75Ca0.25Ba1.9La0.1Cu4O,80.4
2495,Bi4Sr3Ca2.5Tm0.5Cu4O16.52,81.0
10627,Pd0.26Ti0.74,1.66
4603,Ga0.15Nb3Sn0.7Tl0.15,18.14
107,Al0.131Cr0.088V0.781,1.46
10118,Nd1Sr1.5Ba0.5Cu2.7Mo0.3O,22.5
2598,C0.6Mo4.8Si0.3,7.6
773,Ba1.96Ca0.12Y0.92C0.21Cu2.79O,85.0
13311,Y0.5La0.5B6,1.6
6360,La0.65Ca0.15Pr0.2Ba1.5Sr0.5Cu3O6.84,45.0
13157,V3Si0.52Ga0.48,7.8
8756,Mo2Zr1,3.42875
2135,Bi2Sr2Ca0.72Pr0.28Cu2O,66.56666666666666
6254,K0.86Fe1.66Se2,32.0
11647,Sm1Fe0.875Co0.125As1O1,14.3
8044,Li2B1Pd1.5Pt1.5,3.72
6061,Ir0.56Re0.14Rh0.3,0.25
247,As1Cr1,1.838
6297,K2.9Ba4.9Si46,3.2
5967,In1Te1,2.7575000000000003
6421,La0.88Mo6Se8,10.25
8609,Mo0.35Re0.65,5.6
14231,Y1Ba2Ca2.55Fe0.45S0.45O,24.6
10799,Pr0.89La1Ce0.11Cu1O3.98,26.0
5196,Hf1Ti1C1,1.38
4069,Er0.9Pr0.1Ba2Cu3O,84.1
4403,Fe0.5Ba1Sr1Dy1Cu2.5O7.447,37.9
7438,La1Ba2Cu2.9O6.8,45.0
2621,C0.99Nb1,10.6
12219,Ta0.05V2Zr0.95,8.9
5608,Hg1Ba2Cu0.97Co0.03O4,94.0
5860,Ho1Sr0.2Ba1.8Cu4O8,68.8
11900,Sr0.2La1.8Cu1O4,31.0
10917,Pr1Fe1As0.4P0.6F0.1O0.9,17.4
4735,Ga4Mn0.006Mo0.994,7.14
2182,Bi2Sr2Ca0.85Y0.15Cu1.98Zn0.02O8,77.2
3059,Ca1La1Ba1Cu2.97Fe0.03O7,49.0
5026,Ge1.81La1,2.17
670,Ba0.805K0.195Fe1.738Co0.262As2,14.0
118,Al0.22La0.78,4.3
12448,Tl0.4La1Sr1Cu1.6O5,30.0
10715,Pd2Y0.95Gd0.05Sn1,2.41
74,Ag7F4O8B1,0.15
10988,Pt0.15Ta0.85,0.4
14250,Y1Ba2Cu2.4Mn0.6O7,84.0
6798,La1.76Sr0.24Cu0.94Mn0.06O4,35.5
3676,Cu0.1Pb0.9,6.5
10374,Pb0.5V0.5Sr2Ca0.6Er0.6Cu2O,43.8
1843,Bi2.2Sr1.8Ca1.05Cu1.75Na0.4O8,89.0
8484,Mg1C1.25Ni3,7.35
471,B2Ru1,1.6
5763,Ho0.4Dy0.6Ni2B2C1,5.855
9886,Nd1.55La0.3Ce0.15Cu1O,19.6
4662,Ga0.7Hg0.3Sr2Y0.3Ca0.7Cu2O,56.5
7468,La1Ca1Ba1Cu2.9Zn0.1O7,37.0
3508,Co1Lu3,0.35
650,Ba0.76K0.24Fe2As2,26.0
11434,Sc1Mo6S7,2.67
8216,Lu1Rh4B4,10.093625
1648,Bi1.95Sr1.65La0.4Cu1F0.6O5.6,25.1
10347,Pb0.5Cu0.5Sr1La1Cu1O5.15,28.0
8607,Mo0.33Sr2Y1Cu2.67O,35.0
10803,Pr0.8La1Ce0.2Cu1O4,15.6
2813,Ca0.5Cd0.5La1Ba1Cu3O,58.4
12666,Tl1Ba1.2La0.8Cu1O5,40.8
8386,Mg0.98Cr0.02B2,35.3
12248,Ta0.8Mo0.2C1,8.5
8822,Mo6Se7Cl1,6.52
9742,Nd0.6Ca0.4Ba2Cu2.2Hg0.8O6,108.0
10545,Pb2Bi2Sr2Ca2Cu3O8,107.0
792,Ba1Ca0.9Cd0.1La1Cu3O,74.0
15488,Zr1Ru1P1,8.496153846153847
10455,Pb0.96Tl0.04,7.06
4941,Gd1Ba2Cu2.9Ni0.1O,84.5
6399,La0.7Y0.3Fe1As1F0.1O0.9,34.8
798,Ba1Cu0.6Si1.4,1.74
7070,La1.85Sr0.15Cu0.985Sn0.015O4,5.2
2415,Bi2Sr2Gd1.64Ce0.36Cu2O10.24,34.0
1387,Bi1.6Pb0.4Sr1.6La0.4Cu0.98Mn0.02O,26.1
14666,Y1Ba2Cu2.988Zn0.012O,85.0
13472,Y0.77Gd0.23Ni2B2C1,4.2
5607,Hg1Ba2CaSrCu3O8,132.0
12675,Tl1Ba1Ca3Cu3O,123.0
1063,Ba2Cu1O4,48.0
9508,Nb3Au0.7Pt0.3,11.5
6235,K0.65Fe1.41Se2,32.0
13103,V2.7Mn0.3Si1,11.9
3070,Ca1Pt3P1,6.6
11351,Ru1Sr2Gd1.5Ce0.5Cu2O10,30.975
8656,Mo0.75Re0.25,10.0
9589,Nb3Sn0.49Ga0.51,16.4
10145,Ni0.02V0.98,3.29
6866,La1.7Nd0.15Ca1.15Cu2O6,11.0
13461,Y0.75Sc0.25Ba2Cu3O7,87.0
10021,Nd1Ba2Cu2.9Ga0.1O6.61,38.0
5255,Hg0.5Mo0.5Sr4Cu2C1O9,74.0
10198,O0.91Ti1,0.7
1820,Bi2.1Sr1.93Ca0.92Gd0.05Cu2O8,78.6
13334,Y0.5Pr0.5Ba2Cu3O6.96,12.0
10721,Pd2Y0.9Tm0.1Sn1,4.12
14974,Y1Ba2Cu3S0.12O7.28,89.0
3089,Ca2Cu1Cl2.18O2,24.0
15306,Y5Os4Ge10,8.946666666666667
1728,Bi1Pb1Sr1.2La0.2Cu1O6,24.0
7622,La1Ni0.85Cu0.15C2,3.31
6296,K2.75Ba0.25C60,15.0
12013,Sr11Ca10Cu24O41,3.0
9275,Nb1.8Ta1.2Sn1,14.1
10110,Nd1Ni0.89Bi2,4.1
5016,Ge0.72Nb3.28,5.5
4159,Er1Ni1.9675Co0.065B2C1,6.2
10521,Pb1S1Pb1Se1,4.59
9002,Nb0.13Zr0.87,6.42
6940,La1.83Ca1.006Sr0.164Cu2O6.08,14.1
12033,Sr1Fe1.6Pt0.4As2,7.0
15107,Y1Re0.05Ba2Cu2.95O7.02,92.0
6829,La1.78Sr0.22Cu0.96Ni0.04O4,7.9
14580,Y1Ba2Cu2.95Fe0.05O6.84,76.4
4062,Er0.97Tm0.15Rh4B4,8.86
1270,Bi0.8Pb0.2Sb0.05Sr1Ca1Cu2O,93.0
10821,Pr0.95La0.05Os4Sb12,1.815
6260,K0.8Fe1.7S1Se1,24.5
7876,La3Ca0.6Cd0.4Ba3Cu7O16.41,67.5
11242,Ru0.58Rh0.42As1,0.68
2675,C1Mo0.9Re0.1,13.8
10878,Pr1.863Ce0.137Cu1O4,23.2
10368,Pb0.5Sr2Y0.6Ca0.4Cu2.5O6.97,67.0
2130,Bi2Sr2Ca0.6Y0.4Cu2I1O8,66.0
1234,Bi0.54Cd0.2Sn0.26,3.69
15252,Y2I0.5Br1.5C2,6.0
8686,Mo0.93Pt0.17,2.8
14995,Y1BaNa0.05Cu3O,84.0
9496,Nb3Al0.985Si0.015,18.6
2562,C0.28N0.76Nb1,16.4
3426,Ce1Pt3Si0.97Ge0.03,0.63
14127,Y1Ba1.97Cu2.55Au0.13O,93.3
2160,Bi2Sr2Ca0.7Pr0.3Cu2O8.299,60.8
11387,Sb0.01V0.99,3.76
7417,La1Ba1Ca1Cu2.5P0.5O9,20.0
8104,Lu0.75Pr0.25Ba1.7Sr0.3Cu3O6.9,66.0
10850,Pr1.848Ce0.152Cu1O4,19.8
8662,Mo0.815Pt0.185,4.62
13105,V2.7Ru0.3Si1,2.9
10793,Pr0.85Sr2.15Cu2.7Mo0.3O7,17.0
7662,La1Pd2Ge1.96Sn0.04,0.82
14238,Y1Ba2Cu0.95Zn0.05O7.95,46.0
15374,Yb1.2Mo6S8,8.6
15530,Zr33.3V59.25Nb7.35,6.3
9035,Nb0.29Re0.71,5.609999999999999
2449,Bi3La4,0.155
6027,Ir0.2Si0.05Zr0.75,6.2
12243,Ta0.75V0.25,2.65
10253,Os0.9Ru0.1,0.584
4597,Ga0.04Sn0.96,3.887
13474,Y0.78Pr0.22Ba2Cu3O7,70.0
4406,Fe0.5Ba1Sr1Tm1Cu2.5O7.432,40.0
5281,Hg0.6Cr0.4Ba2Cu1O4.1,70.0
8037,Li1Zr1N1Cl0.75Br0.25,14.4
5597,Hg1Ba2Ca3Cu4O2,115.0
5305,Hg0.75Re0.25Sr2Gd1.5Ce0.5Cu2O,53.0
6890,La1.81Sr0.15Ho0.04Cu1O4,31.65
7370,La1.9Sr0.1Cu0.97Ni0.03O4,3.65
8901,Na0.32Co1H2.6O3.3,2.825
6304,La0.006Si1V2.994,16.48
13056,V0.751Sb0.208Al0.041,3.4
9425,Nb2Pd1S3.5Se1.5,1.87
7862,La2Cu1O4.32,37.5
6572,La1.1Ba1.5Ca0.4Cu3O6.82,72.0
6502,La0.988Tb0.012Al2,0.94
8168,Lu1.9Sc0.1Ir3Si5,3.2
8585,Mo0.25Sr2Ce2.01Yb0.99Cu2.75O11,36.8
1282,Bi1.09Ta1Se3.09,1.8
299,Au0.293Ga0.707,1.63
1455,Bi1.6Pb0.4Sr2Ca3Cu3.92Si0.08O12,110.0
4594,Fe9.92Ga25V65.08,4.65
567,Ba0.59K0.41Bi1O3,31.0
4378,Fe0.02Sc0.05Zr0.93,0.35
9548,Nb3Rh0.95Au0.05,2.52
6454,La0.908Tm0.092Sn3,4.18
13931,Y1.4Ce0.5Sr2.1Cu2.75S0.25O,20.0
3095,Ca2In1N1,0.6
9307,Nb1N1.08O0.27,12.8
10664,Pd1Sb1Se1,1.0
8631,Mo0.5Pb0.5,3.52
3647,Cu0.03Ta1S2,3.79
14774,Y1Ba2Cu3.96Mn0.04O8,62.8
13831,Y0.9Ca0.1Ba1.9La0.1Cu3O,81.75
8313,Mg0.7Li0.3B2,31.55
3018,Ca1Fe0.95Rh0.05As1F1,3.81
837,Ba1Fe1.7Ir0.3As2,27.0
12269,Ta1Se0.7Te1.3,0.27
718,Ba0.9K0.2Bi1O3,20.0
7762,La2.4Ca1.2Ba2.4Cu6O14.082,79.0
5396,Hg0.85Re0.15Ba2Cu1O4.525,96.3
2742,C8Rb1,0.0241
307,Au0.2Te0.8,1.48
9605,Nb3Sn0.73Ge0.27,8.2
9054,Nb0.37Ta0.63,5.31
2252,Bi2Sr2Ca0.9Y0.1Cu2I1O8,67.0
5783,Ho0.85Dy0.15Ni2B2C1,7.895
11802,Sn0.855Ge0.095In0.05Te1,1.48
4528,Fe1Se0.91S0.09,10.1
14033,Y1Ba1.76Sr0.24Cu4O8,76.0
14601,Y1Ba2Cu2.95Zn0.05O6.85,66.19
8116,Lu0.85Er0.15Ru1B2,8.86
5956,In1.15Te1,2.6
1043,Ba2Ca3Cu4F1.2O8.8,103.5
7500,La1Fe0.973Zn0.027As1F0.28O0.68,12.2
14843,Y1Ba2Cu3H0.69O6.91,85.7
7877,La3Ca0.7Cd0.3Ba3Cu7O16.459,71.5
11451,Sc5Ir4Si10,8.311428571428571
6555,La0.9Y0.1Fe1As1F0.1O0.9,7.0
14193,Y1Ba1Sr1Cu3O,82.5
6400,La0.7Y0.3Fe1As1O0.6,35.6
4514,Fe1Se0.779Te0.041,8.12
2738,C8Cs1,0.135
14248,Y1Ba2Cu2.4Fe0.6O7.453,62.0
14952,Y1Ba2Cu3O6.94,92.52307692307691
8963,Na1Fe0.985Co0.015As1,16.25
13772,Y0.95Ca0.05Ba2Cu3O6.79,88.0
11478,Si1V3,16.708333333333332
4114,Er1Ba2Cu2.95Ni0.05O,87.8
9824,Nd1.08Ba1.92Cu3O6.17,77.5
4849,Gd0.9Pr0.1Ba2Cu3O7,72.2
12090,Sr1Ni2P2,1.415
11218,Rh3Bi14,2.94
14518,Y1Ba2Cu2.94Fe0.06O7,79.46666666666667
1697,Bi1.9Sn0.1Sr2Ca2Cu3O,109.5
7314,La1.92Sr0.08Cu0.99Ni0.01O4,0.001
1469,Bi1.6Pb0.4Sr2Cu3Ca2O10.04,45.0
3233,Ce0.837Yb0.163Co1In5,1.4
9236,Nb0.957Ta0.043,8.55
13308,Y0.5Cd0.5Ba2Cu3O7,93.2
8636,Mo0.5Rh0.5,1.91
2123,Bi2Sr2Ca0.6Tb0.4Cu2O,33.0
5883,In0.017Sn0.983,3.625
6800,La1.76Sr0.24Cu0.995Zn0.005O4,13.0
10280,Pb0.06Tl0.94,2.7
4655,Ga0.65Cd0.5Sr2Y1Cu2O7,44.0
8063,Li2Pd3B0.95Al0.05,7.75
7816,La2.9952Gd0.0048In1,8.5
4917,Gd1Ba2Cu2.925Fe0.075O,64.0
14207,Y1Ba2.01Cu2.7Co0.3O6.8,36.0
11381,S1Y1,1.9
5029,Ge1.8La1,1.87
5507,Hg1.4Tl0.6Ba2Y0.2Ca0.8Cu2O7.66,35.3
5438,Hg0.8Ti0.2Sr2Ca0.5Y0.5Cu2O6,60.55
2167,Bi2Sr2Ca0.7Y0.3Cu1.98Zn0.02O8,74.6
13452,Y0.75Gd0.25Ni2B2C1,4.52
7598,La1In1.5Sn1.5,1.19
3529,Co35.38Zr64.62,2.67
4789,Gd0.75Ca0.1Hf0.15Ba2Cu3O6.89,82.7
7845,La2Cu1O4.05,32.0
7859,La2Cu1O4.11,43.5
3395,Ce1Ir1In4.875Cd0.125,0.194
8097,Lu0.6Dy0.4Ni2B2C1,7.5
5490,Hg0.9Re0.1Ba2Cu1O4.425,96.8
9389,Nb2.976Ti0.024Al1,17.7
2220,Bi2Sr2Ca0.8Y0.2Cu2O8.2,87.8
10107,Nd1Fe1P1O1,3.465
6977,La1.84Sr0.16Cu0.98Zn0.02O4,18.6
11936,Sr0.75Y0.25Cu1O2,38.6
7897,La3Ni4Si4,0.96
5161,Hf0.909W0.091,2.38
15271,Y2La0.6Ba3.4Cu6O14.02,60.0
1114,Be0.8Os0.2,8.6
13507,Y0.7Pr0.15Ca0.15Ba2Cu3O7,75.8
4912,Gd1Ba2Cu2.8Co0.2O7,49.0
6569,La1.1Ba1.4Sr0.5Cu3O6.954,50.1
3991,Er0.5Eu0.2Pr0.3Ba2Cu3O7,52.1
13424,Y0.6Tb0.4Ni2B2C1,3.52
11528,Sm0.9Pr0.1Ba2Cu3O6.65,30.6
1751,Bi1Sr0.75Nd0.25Cu1O,14.96
9498,Nb3Al0.98Se0.02,18.4
7080,La1.85Sr0.15Cu0.988Zn0.012O4,21.95
15376,Yb1.62La0.18Ba0.18Sr0.02Cu1O,79.3
4344,Eu1Fe2As1.46P0.54,26.0
3537,Cr0.0081V0.9919,4.78
7026,La1.85Sr0.15Cu0.95Ni0.05O4,4.2
8843,N0.7V1,2.03
3666,Cu0.08Ta1S2,3.45
13849,Y0.9Ca0.1Ba2Cu3O6.3,28.1
14458,Y1Ba2Cu2.901Zn0.099O7,37.5
2255,Bi2Sr2Ca0.9Y0.1Cu2O8.2,89.0
7752,La2.25Ca1.5Ba2.25Cu6O13.93,74.0
11944,Sr0.83Nd0.17Cu1O2,35.0
10272,P1Rh2,1.3
4405,Fe0.5Ba1Sr1Ho1Cu2.5O7.462,45.2
11518,Sm0.8Pr0.2Ba2Cu3O6.75,23.4
7523,La1Fe0.9Ru0.1As1F0.11O0.89,23.65
5075,H0.2La1.8Sr0.2Cu1O4,32.0
4753,Gd0.07Pr1.78Ce0.15Cu1O4,17.4
10863,Pr1.85Ce0.15Cu0.995Co0.005O4,14.1
5836,Ho1Ir4B4,2.0
12925,Tl2Sr2Sr0.5Lu0.5Cu2O7,81.5
8535,Mn0.03Si1V2.97,16.25
3638,Cs3C60,35.833333333333336
4482,Fe1.13Se0.1Te0.85,5.25
5096,H0.63Nb0.87Pd0.17,3.89
12000,Sr1.5Bi0.5Y1.15Ce0.85Cu2O8,32.0
11404,Sb1Ta3,0.72
4843,Gd0.9Ca0.1Ba1Sr1Cu3O6.8754,43.0
6828,La1.78Sr0.22Cu0.95Ni0.05O4,4.1
8417,Mg1.2C1.44B0.16Ni3,6.6
9316,Nb1Pt1Si1,1.24
13808,Y0.981Ba1.994Ca0.025Cu4O8,87.1
6026,Ir0.2Ru0.3Rh0.5,0.055
13860,Y0.9Ca0.1Ba2Cu3O6.9,88.6
6170,Ir1Lu2,0.84
2170,Bi2Sr2Ca0.7Y0.3Cu2O8,77.17999999999999
4586,Fe2As2Sr4Mg0.9Ti1.1O6,23.5
3066,Ca1Pb1,7.0
1238,Bi0.5Cd0.125Pb0.25Sn0.125,8.2
6943,La1.83Sr0.17Cu0.65Ni0.35O4,13.5
9969,Nd1.88Ce0.12Cu0.97IN0.03O4,17.0
13742,Y0.92Gd0.08Ru2,2.2
1777,Bi2.15Sr1.68Ca1.17Cu2O8,80.0
13454,Y0.75Lu0.25Ni2B2C1,14.9
14554,Y1Ba2Cu2.94Zn0.06O6.95,65.0
8589,Mo0.25Sr2Y1.5Ce0.5Cu2.75O9,35.2
15373,Yb0.9Pr0.1Ba2Cu3O7,89.9
12772,Tl1Sr2Ca0.6Ce0.4Cu2O7,35.0
6456,La0.91Nd0.09Pt1Si1,1.73
7365,La1.9Pr0.1Ca0.2Ba2Cu4.2O9.8786,25.5
4931,Gd1Ba2Cu2.97Fe0.03O7,88.2
14053,Y1Ba1.85La0.15Cu3O,88.85
11594,Sm1Ba2Cu2.92Zn0.08O6.85,49.0
1256,Bi0.6Nd0.2Tb0.2Pb1Sr2Ca2Cu3O10,107.5
5748,Hg4Na1,3.05
12221,Ta0.125Zr0.875,4.14
9436,Nb2Se2,6.9
3765,Cu0.9C0.1Ba2Ca3Cu4O,117.2
15088,Y1Os4P12,3.0
5496,Hg0.9Tl0.1Ba2Cu1O,79.8
407,B12Li1.7,7.05
7548,La1Fe1As1F0.05O0.95,23.304
2911,Ca1.85Cu1Cl2O2,30.0
9820,Nd1.05Ba1.95Cu3O,98.6
3281,Ce1Bi1S2F0.7O0.3,3.3666666666666667
14599,Y1Ba2Cu2.95Zn0.05O6.75,48.0
4262,Eu1.4Ce0.6Sr2Ru1Cu2O10,35.0
6549,La0.9Pr0.85Sr0.25Cu1O4,10.0
1954,Bi2Sr1.65La0.35Cu1O,29.599999999999998
320,Au0.5Ge0.5,3.6
10633,Pd0.51Sb0.49,1.67
3159,Cd0.01In0.99,3.3445
7223,La1.8Ba0.2Cu1O4,24.016363636363636
5257,Hg0.5Pb0.5Ba2Ca2Cu3O8.45,103.0
4886,Gd1Ba1Sr1Cu3O7,83.5
3211,Ce0.16La0.84,8.7
8880,Na0.05W1O3,91.0
11724,Sm1La0.8Sr0.2Cu1O3.945,26.0
3768,Cu1.2Rh1.8S4,5.08
2584,C0.55W0.45,8.1
2910,Ca1.84Na0.16Cu1Cl2O2,19.7
6966,La1.847Sr0.153Cu1O4,39.25
745,Ba1.6Sr0.4Yb0.6Ca0.4Cu3O6.36,75.0
14613,Y1Ba2Cu2.975Zn0.025O6.85,72.85
4827,Gd0.922Pr0.078Ba2Cu3O7,84.0
8342,Mg0.8Zn0.2C1.05Ni3,4.0
10074,Nd1Fe0.8Ru0.2As1F0.11O0.89,22.1
11219,Rh3Y1,1.07
663,Ba0.7K0.3Fe1.72Co0.28As2,12.0
4671,Ga0.95Cd0.05Sr2Y0.7Ca0.3Cu2O7,27.5
3866,Dy0.5Pr0.5Ba2Cu3O6.85,19.0
1104,Ba8Si42Cu4,2.9
6958,La1.842Nd0.008Sr0.036Ba0.114Cu1O4,31.7
13368,Y0.6Ca0.4Ba1.4La0.6Cu3O7.07,83.0
8339,Mg0.8Ti0.2B2,37.8
10734,Pd35Zr65,1.98
6759,La1.73Sr0.27Cu1O4,12.333333333333334
10526,Pb1Sr0.8Ba1.2Y0.7Ca0.3Cu3O7,78.0
3657,Cu0.05Zr1Te3,3.8
4633,Ga0.32Nb0.68,20.2
9077,Nb0.5Hf0.5N0.98,7.33
1931,Bi2Sr1.44Gd0.56Ca1Cu2O8,4.0
10565,Pb2Sr2Ho0.05Ca0.5Cu2.994Al0.006O8,76.4
12629,Tl1.5Nd2Sr2Cu3O,29.8
10725,Pd2Yb1Pb1,2.65
4519,Fe1Se0.828Sb0.092,8.3
3712,Cu0.5Tl0.5Ba2Ca0.8Mg1.2Cu3O10,130.0
14969,Y1Ba2Cu3O9,91.0
12684,Tl1Ba2Ca0.8Gd0.2Cu2O7,93.6
2901,Ca1.7Na0.3Cu1Br2O2,16.5
4669,Ga0.8Sb0.2,6.18
8697,Mo0.96Co0.04Ga4,7.07
10255,Os10,0.478
11854,Sn0.98Te1,0.092
4107,Er1Ba2Cu2.91Zn0.06Fe0.03O6.93,63.0
10485,Pb1.13Ta1S3.13,3.08
6490,La0.96Gd0.04Ru2,2.27
8788,Mo5Ru1Se8,3.7
11038,Rb0.6Bi1.4O3,11.0
13164,V3Si0.76Al0.24,11.2
4741,Ga7Pt3,2.9
657,Ba0.78K0.22Fe2As2,23.5
1622,Bi1.8Pb0.3Sr2Ca2Cu3O,106.35
2427,Bi2Y3,2.25
3408,Ce1Ni0.8Bi2.03,4.2
4727,Ga2Pt1,1.9
6773,La1.75Nd0.1Ca0.064Ba0.086Cu1O4,18.0
12487,Tl0.5Ba2Ca2Cu2.5Ge1O10,104.0
7349,La1.97Sr0.03Cu1O4.06,39.0
1747,Bi1Rh1,2.04
1427,Bi1.6Pb0.4Sr2Ca2Cu2.93Fe0.07O,89.35
10378,Pb0.63Cu2.27Sr0.65Cd0.35Y0.79Ca0.21O,45.0
115,Al0.1Si0.9V3,16.1
6519,La0.997Gd0.003Al2,1.89
3940,Dy1Ba2Cu3O6.879,86.0
11497,Sm0.35Ba0.65Cu1O3,93.1
5265,Hg0.5Tl0.5Ba2Ca1.72Sr0.28Cu3O8,126.0
2194,Bi2Sr2Ca0.8Gd0.2Cu2O8,68.7
1048,Ba2Ca3Cu4F1O8.2,104.0
13725,Y0.8Pr0.2Ni2B2C1,8.68
9853,Nd1.2Ba1.8Cu3O6.954,50.0
3800,Cu1Mo6Se8,5.9
4704,Ga1V1,16.45
534,Ba0.46K0.56Bi1O2.965,14.8
12216,Ta0.05Mo0.95C1,11.8
6225,K0.4O3W1,1.5
1309,Bi1.4Pb0.6Sr1.4Ca1Nd0.6Cu2O8.22,25.0
1319,Bi1.4Pb0.6Sr2Ca1.7Ga0.3Cu3O7,67.4
6672,La1.5Ba1Ca0.5Cu3O,50.0
1649,Bi1.95Sr1.65La0.4Cu1F0.8O5.4,13.0
15025,Y1La0.2Ba1.8Cu3O7.57,89.6
3083,Ca2.8Co0.2Rh4Sn13,7.73
5077,H0.33Nb0.67,7.28
1001,Ba1Ti2As0.2Sb1.8O1,0.48
8384,Mg0.98Al0.02B2,36.7
4572,Fe2As2Ca4Al1.34Ti0.66O6,12.5
