material_id,composition,target_pred_n0,target_target
1605,Bi1.8Pb0.2Sr2Ca2In0.05Cu3O,96.52751922607422,94.0
1606,Bi1.8Pb0.2Sr2Ca2In0.1Cu3O,92.34248352050781,93.5
1607,Bi1.8Pb0.2Sr2Ca2In0.25Cu3O,80.6776123046875,93.0
1608,Bi1.8Pb0.2Sr2Ca2In0.2Cu3O,84.28101348876953,91.5
1609,Bi1.8Pb0.2Sr2Ca2In0.3Cu3O,78.35566711425781,81.0
1610,Bi1.8Pb0.2Sr2Ca2In0.4Cu3O,76.41481018066406,83.0
1611,Bi1.8Pb0.2Sr2Ca2In0.6Cu3O,76.3410415649414,84.0
1612,Bi1.8Pb0.2Sr2Ca2In1Cu3O,77.04914855957031,85.0
1613,Bi1.8Pb0.2Sr2Ca2In2Cu3O,70.69544219970703,80.0
1614,Bi1.8Pb0.2Sr2Cu1O,12.598255157470703,15.2
1615,Bi1.8Pb0.2Sr2Cu1O6,16.318504333496094,17.0
1616,Bi1.8Pb0.2Sr2Y1.65Ce0.35Cu2O10,28.71721839904785,20.0
1617,Bi1.8Pb0.38Sr2.01Cu1O6,14.925722122192383,19.0
1618,Bi1.8Pb0.3Sr1.9Cu1O,11.653861999511719,4.7
1619,Bi1.8Pb0.3Sr2Ca2Cu2.91V0.09O,109.55386352539062,105.55
1620,Bi1.8Pb0.3Sr2Ca2Cu2.94V0.06O,110.14190673828125,106.95
1621,Bi1.8Pb0.3Sr2Ca2Cu2.97V0.03O,110.26368713378906,106.6
1622,Bi1.8Pb0.3Sr2Ca2Cu3O,102.66578674316406,106.35
1623,Bi1.8Pb0.3Sr2Ca2Cu3O10,92.50320434570312,108.0
1624,Bi1.8Pb0.4Sr1.85Ca2.05Cu3O10.26,93.47754669189453,107.0
1625,Bi1.8Pb0.4Sr1.9Ca2Cu3O,102.20671081542969,110.0
1626,Bi1.8Pb0.4Sr2Ca2.2Cu3O,103.92947387695312,107.5
1627,Bi1.8Pb0.4Sr2Ca2Cu3O10,93.46504211425781,104.0
1628,Bi1.8Sr1.1Nd0.7Cu1O,15.110910415649414,20.0
1629,Bi1.8Sr2Ca1Cu2Li0.4O,90.69686889648438,94.1
1630,Bi1.8Sr2Ca2Cu3O,89.60102081298828,95.0
1631,Bi1.8Sr2Ca2Cu3Pb0.6O,95.65910339355469,104.0
1632,Bi1.8V0.2Sr2Ca2Cu3O2,103.66590881347656,112.0
1633,Bi1.91Sr1.69La0.4Cu0.98O6,23.655807495117188,16.0
1634,Bi1.93Sr1.85La0.23Cu0.99O6,20.92214012145996,15.0
1635,Bi1.95La0.05Sr1Cu1O,13.673700332641602,20.0
1636,Bi1.95Pb0.15Sr1.9Cu1O,10.915115356445312,6.4
1637,Bi1.95Sr1.25La0.8Cu1O4,12.999444961547852,19.0
1638,Bi1.95Sr1.25Pr0.8Cu1O4,13.592184066772461,17.0
1639,Bi1.95Sr1.45La0.6Ca1O6,28.122886657714844,25.0
1640,Bi1.95Sr1.45La0.6Cu1O4,21.51597785949707,24.0
1641,Bi1.95Sr1.45Nd0.6Cu1O4,18.07128143310547,18.0
1642,Bi1.95Sr1.45Pr0.6Cu1O4,19.256786346435547,22.0
1643,Bi1.95Sr1.45Pr0.6Cu1O6,17.180435180664062,20.1
1644,Bi1.95Sr1.55La0.5Cu1O6,22.424293518066406,29.2
1645,Bi1.95Sr1.55Pr0.5Cu1O6,22.469697952270508,27.1
1646,Bi1.95Sr1.65La0.4Cu1F0.2O6,27.530292510986328,30.1
1647,Bi1.95Sr1.65La0.4Cu1F0.4O5.8,27.340198516845703,29.0
1648,Bi1.95Sr1.65La0.4Cu1F0.6O5.6,23.451913833618164,25.1
1649,Bi1.95Sr1.65La0.4Cu1F0.8O5.4,20.50716781616211,13.0
1650,Bi1.95Sr1.65La0.4Cu1O4,24.974563598632812,36.0
1651,Bi1.95Sr1.65La0.4Cu1O6,23.57579231262207,14.0
1652,Bi1.95Sr1.65La0.4Cu1O6.2,23.357746124267578,20.25
1653,Bi1.95Sr1.65La0.4Cu1O6.28,23.253095626831055,32.6
1654,Bi1.95Sr1.65La0.4Cu1O6.298,23.228300094604492,34.0
1655,Bi1.95Sr1.65La0.4Cu1O6.311,23.208175659179688,35.5
1656,Bi1.95Sr1.65La0.4Cu1O6.334,23.171241760253906,30.5
1657,Bi1.95Sr1.65La0.4Cu1O6.343,23.155166625976562,26.5
1658,Bi1.95Sr1.65La0.4Cu1O6.347,23.147994995117188,24.0
1659,Bi1.95Sr1.65La0.4Cu1O6.36,23.12468719482422,23.0
1660,Bi1.95Sr1.65La0.4Cu1O6.414,23.025375366210938,10.4
1661,Bi1.95Sr1.65Nd0.4Cu1O4,21.378887176513672,35.0
1662,Bi1.95Sr1.65Nd0.4Cu1O6,21.696224212646484,27.4
1663,Bi1.95Sr1.65Pr0.4Cu1O4,30.65576934814453,35.0
1664,Bi1.95Sr1.65Pr0.4Cu1O6,28.682870864868164,30.1
1665,Bi1.95Sr1.65Sm0.4Cu1O6,14.562639236450195,19.5
1666,Bi1.95Sr1.75La0.3Cu1O4,25.23238754272461,33.0
1667,Bi1.95Sr1.75La0.3Cu1O6,22.792724609375,31.1
1668,Bi1.95Sr1.75La0.4Cu1O6,23.84732437133789,33.1
1669,Bi1.95Sr1.75Nd0.3Cu1O4,22.435609817504883,30.0
1670,Bi1.95Sr1.75Pr0.3Cu1O4,32.454124450683594,32.0
1671,Bi1.95Sr1.75Pr0.3Cu1O6,29.440839767456055,26.1
1672,Bi1.95Sr1.85La0.2Cu1O4,23.989362716674805,27.0
1673,Bi1.95Sr1.85La0.2Cu1O6,19.25305938720703,22.1
1674,Bi1.95Sr1.85Nd0.2Cu1O4,19.060890197753906,26.0
1675,Bi1.95Sr1.85Pr0.2Cu1O4,32.28029251098633,28.0
1676,Bi1.95Sr1.85Pr0.2Cu1O6,29.109468460083008,21.0
1677,Bi1.95Sr1.92La0.1Cu1.03O6,15.447406768798828,8.5
1678,Bi1.95Sr2Ca2Cu3O,88.0855712890625,58.0
1679,Bi1.96Sr1.66La0.31Cu1.01O6,22.634822845458984,17.0
1680,Bi1.97Sr1.44La0.56Cu1.04O6,21.226490020751953,8.0
1681,Bi1.97Sr1.56La0.45Cu1.02O6,23.1888427734375,13.0
1682,Bi1.98Sr2.06Y0.68Cu2O8,25.862075805664062,8.0
1683,Bi1.99Sr1.52Ca1.34Cu1.86Pb0.15O8,79.18974304199219,60.0
1684,Bi1.99Sr1.66La0.33Cu1.01O6,23.018260955810547,18.5
1685,Bi1.9Cd0.1Sr2Ca1Cu2O,63.18744659423828,60.0
1686,Bi1.9Ge0.1Sr2Ca2Cu3O,90.95118713378906,100.25
1687,Bi1.9In0.1Sr2Ca2Cu3O,92.77468872070312,95.5
1688,Bi1.9Pb0.1Sr1.65La0.35Cu1O,30.328317642211914,30.375
1689,Bi1.9Pb0.1Sr1.9La0.1Cu1O,25.579191207885742,16.0
1690,Bi1.9Pb0.1Sr2Ca1Cu2O8,73.89529418945312,88.3
1691,Bi1.9Pb0.1Sr2Ca1Cu2O8.2,74.05821228027344,73.5
1692,Bi1.9Pb0.1Sr2Ca2Cu3O,99.85194396972656,106.5
1693,Bi1.9Pb0.2Sr1.9Cu1O,11.145931243896484,4.7
1694,Bi1.9Pb0.5Sr2Ca2Cu3O10,94.13223266601562,110.0
1695,Bi1.9Pr0.1Sr2Ca2Cu3O,94.48802185058594,97.0
1696,Bi1.9Sb0.1Sr2Ca2Cu3O,104.48286437988281,99.0
1697,Bi1.9Sn0.1Sr2Ca2Cu3O,106.927734375,109.5
1698,Bi1.9Sr1.7Ca0.9Cu2O,82.45710754394531,73.3
1699,Bi1.9Sr2Ca2Cu3Pb0.3O,101.42782592773438,104.0
1700,Bi10.1In0.9,5.036172866821289,5.05
1701,Bi12S11O18,4.055389404296875,4.0
1702,Bi14Rh3,3.679494857788086,2.85
1703,Bi1Ca1Sr1Cu2O,91.47523498535156,72.5
1704,Bi1Co1,2.765504837036133,0.455
1705,Bi1Cu0.9S1O1,4.355775833129883,5.8
1706,Bi1Cu1,2.780811309814453,1.8
1707,Bi1Ga1Sr1.8Ca1.2Cu2O8,29.285198211669922,24.8
1708,Bi1In1,2.5272960662841797,7.95
1709,Bi1In2,3.1843910217285156,5.584
1710,Bi1In5,3.752138137817383,4.1
1711,Bi1K1,4.563804626464844,3.6
1712,Bi1La2,3.3954830169677734,0.76
1713,Bi1La4Pb2,4.466167449951172,2.5
1714,Bi1Li1,3.3736515045166016,2.4625
1715,Bi1Mg1,3.3994407653808594,0.7
1716,Bi1Na1,3.277017593383789,2.25
1717,Bi1Nb3,6.702949523925781,3.775
1718,Bi1Ni1,1.9929771423339844,4.25
1719,Bi1Pb0.1Sr1Ca1Cu2O,102.63812255859375,111.0
1720,Bi1Pb0.2Sr1Ca1Cu2O,103.10871887207031,109.0
1721,Bi1Pb0.3Sr1Ca1Cu2O,100.86393737792969,105.0
1722,Bi1Pb0.4Sr1Ca1Cu2O,97.67689514160156,101.5
1723,Bi1Pb1Sb1,4.9998321533203125,8.9
1724,Bi1Pb1Sr0.12Pr0.12Cu1O6,8.841203689575195,11.0
1725,Bi1Pb1Sr0.2Pr0.2Cu1O6,10.620914459228516,15.0
1726,Bi1Pb1Sr0.3Pr0.3Cu1O6,15.047740936279297,14.0
1727,Bi1Pb1Sr1.26La0.26Cu1O6,23.91655731201172,26.0
1728,Bi1Pb1Sr1.2La0.2Cu1O6,22.979167938232422,24.0
1729,Bi1Pb1Sr1.5La0.5Cu1O6,27.53789520263672,16.3
1730,Bi1Pb1Sr1.6La0.4Cu1O6.065,27.77838897705078,19.8
1731,Bi1Pb1Sr2Ca2Cu3O10,102.09442138671875,103.5
1732,Bi1Pb1Sr2Y0.3Ca0.7Cu2O8,80.58769226074219,75.0
1733,Bi1Pb1Sr2Y0.4Ca0.6Cu2O8,76.71592712402344,79.5
1734,Bi1Pb1Sr2Y0.5Ca0.5Cu2O8,73.0718994140625,85.0
1735,Bi1Pb1Sr2Y0.65Ca0.35Cu2O8,67.36003112792969,76.0
1736,Bi1Pb1Sr2Y0.6Ca0.4Cu2O8,69.64513397216797,83.0
1737,Bi1Pb1Sr2Y1.65Ce0.35Cu2O10,27.930850982666016,25.0
1738,Bi1Pb1Sr3Ca3Cu4O,103.98919677734375,78.5
1739,Bi1Pd1,2.0887317657470703,3.7466667
1740,Bi1Pd1Se1,2.606107711791992,1.0
1741,Bi1Pd1Te1,2.2699928283691406,1.2
1742,Bi1Pd2,2.0109291076660156,4.2
1743,Bi1Pt1,2.1448097229003906,1.21
1744,Bi1Pt1Se1,4.216428756713867,1.45
1745,Bi1Pt1Te1,3.824739456176758,1.15
1746,Bi1Re2,3.0463924407958984,2.2
1747,Bi1Rh1,2.806856155395508,2.04
1748,Bi1Ru1,3.1813430786132812,4.91
1749,Bi1Sn1,3.6642189025878906,4.9
1750,Bi1Sr0.65Nd0.35Cu1O,16.171432495117188,10.21
1751,Bi1Sr0.75Nd0.25Cu1O,18.110111236572266,14.96
1752,Bi1Sr0.7Nd0.3Cu1O,17.401718139648438,13.2
1753,Bi1Sr0.85Nd0.15Cu1O,16.88333511352539,13.56
1754,Bi1Sr0.8Nd0.2Cu1O,17.95094108581543,14.79
1755,Bi1Sr0.95Nd0.05Cu1O,15.766923904418945,8.01
1756,Bi1Sr0.9Nd0.1Cu1O,16.220558166503906,10.74
1757,Bi1Sr1Ca1Cu1O1,89.08455657958984,96.0
1758,Bi1Sr1Ca1Cu2O,91.47523498535156,100.25
1759,Bi1Sr1Cu1O,11.144794464111328,6.16
1760,Bi1V1Sr2Ca2Cu3O10,21.342533111572266,15.0
1761,Bi1Zr3,3.651714324951172,2.84
1762,Bi2.01Sr1.93Ca0.79Y0.24Cu1.94O,73.94166564941406,85.0
1763,Bi2.02Sr1.81Ca0.74Y0.37Cu1.93O,76.32875061035156,80.0
1764,Bi2.02Sr1.82La0.15Cu1.02O6,15.818227767944336,11.0
1765,Bi2.03Sr1.72Cu1.25O6,9.092403411865234,6.0
1766,Bi2.03Sr2Ca0.9Cu2O,82.82540893554688,85.5
1767,Bi2.05Pb0.05Sr1.9Cu1O,10.544792175292969,9.95
1768,Bi2.05Sr1.95Cu1O6,7.913913726806641,8.94
1769,Bi2.11Sr1.89Cu1O6,7.076541900634766,7.65
1770,Bi2.12Sr1.71Ca1.22Cu1.95O,80.91725158691406,85.1
1771,Bi2.12Sr1.88Cu1O6,6.955465316772461,6.38
1772,Bi2.13F0.17S2O0.83,2.899383544921875,3.2
1773,Bi2.13Sr1.21Ca1.32Cu2.22O8,83.57890319824219,90.0
1774,Bi2.14F0.24S2O0.76,3.3408279418945312,3.5
1775,Bi2.14F0.27S2O0.73,3.5816307067871094,2.7
1776,Bi2.15Sr1.68Ca1.17Cu2O,80.64495086669922,68.0
1777,Bi2.15Sr1.68Ca1.17Cu2O8,81.65296173095703,80.0
1778,Bi2.15Sr1.85Cu1O5.4,5.925088882446289,6.0
1779,Bi2.15Sr1.85Cu1O6,6.619173049926758,6.5
1780,Bi2.15Sr1.8Ca1Cu2O8.15,82.27787017822266,93.0
1781,Bi2.15Sr1.9Cu1O6,6.755311965942383,4.15
1782,Bi2.19Sr2Ca0.81Cu1.93O,81.77299499511719,89.0
1783,Bi2.1Sr0.5Ca1.4Cu1O6,71.34820556640625,73.9
1784,Bi2.1Sr0.7Ca1.2Cu1O6,75.86895751953125,75.0
1785,Bi2.1Sr0.95Ca0.95Cu1O6,78.2081527709961,74.8
1786,Bi2.1Sr0.9Ca1Cu1O6,78.05170440673828,74.6
1787,Bi2.1Sr1.15La0.75Cu1O6,12.029455184936523,15.1
1788,Bi2.1Sr1.1Ca0.8Cu1O6,78.45393371582031,77.4
1789,Bi2.1Sr1.37La0.53Cu1O6,21.33938217163086,15.833333
1790,Bi2.1Sr1.3Ca0.6Cu1O6,79.00181579589844,77.8
1791,Bi2.1Sr1.45Ca1.21Cu2Pb0.09O8,76.6308364868164,60.0
1792,Bi2.1Sr1.55La0.32Cu1O6,22.210704803466797,12.1
1793,Bi2.1Sr1.55La0.35Cu1O6,22.742992401123047,8.65
1794,Bi2.1Sr1.58La0.32Cu1O6,22.33251953125,14.25
1795,Bi2.1Sr1.5Ca0.4Cu1O6,80.60780334472656,83.0
1796,Bi2.1Sr1.63La0.27Cu1O6,21.098575592041016,14.6
1797,Bi2.1Sr1.74La0.16Cu1O6,15.473409652709961,8.265
1798,Bi2.1Sr1.7Ca0.2Cu1O6,80.84280395507812,79.2
1799,Bi2.1Sr1.7Ca0.9Cu2O,81.07049560546875,82.05
1800,Bi2.1Sr1.7Ca1.1Cu2O,80.9656753540039,86.5
1801,Bi2.1Sr1.85Cu1O6,7.044942855834961,5.515
1802,Bi2.1Sr1.8Ca1Cu1.96Co0.04O8,72.6412353515625,73.0
1803,Bi2.1Sr1.8Ca1Cu1.982Zn0.018O8,81.43150329589844,83.0
1804,Bi2.1Sr1.93Ca0.57Er0.4Cu2O8,29.81873893737793,0.1
1805,Bi2.1Sr1.93Ca0.57Pr0.4Cu2O8,34.18400955200195,0.1
1806,Bi2.1Sr1.93Ca0.67Er0.3Cu2O8,57.261566162109375,36.4
1807,Bi2.1Sr1.93Ca0.67Gd0.3Cu2O8,61.48482131958008,19.1
1808,Bi2.1Sr1.93Ca0.67Pr0.3Cu2O8,56.47782516479492,30.3
1809,Bi2.1Sr1.93Ca0.72Er0.25Cu2O8,68.84255981445312,51.7
1810,Bi2.1Sr1.93Ca0.72Pr0.25Cu2O8,63.937110900878906,47.4
1811,Bi2.1Sr1.93Ca0.77Er0.2Cu2O8,74.99655151367188,61.9
1812,Bi2.1Sr1.93Ca0.77Gd0.2Cu2O8,72.83119201660156,49.6
1813,Bi2.1Sr1.93Ca0.77Pr0.2Cu2O8,69.24527740478516,57.0
1814,Bi2.1Sr1.93Ca0.82Er0.15Cu2O8,74.71613311767578,69.7
1815,Bi2.1Sr1.93Ca0.82Gd0.15Cu2O8,70.7198257446289,60.9
1816,Bi2.1Sr1.93Ca0.87Er0.1Cu2O8,71.6947021484375,66.6
1817,Bi2.1Sr1.93Ca0.87Gd0.1Cu2O8,66.77224731445312,63.3
1818,Bi2.1Sr1.93Ca0.87Pr0.1Cu2O8,76.35326385498047,70.0
1819,Bi2.1Sr1.93Ca0.92Er0.05Cu2O8,70.08110809326172,68.2
1820,Bi2.1Sr1.93Ca0.92Gd0.05Cu2O8,66.23467254638672,78.6
1821,Bi2.1Sr1.93Ca0.92Pr0.05Cu2O8,81.13922119140625,70.6
1822,Bi2.1Sr1.93Ca0.97Cu2O8,81.61122131347656,76.2
1823,Bi2.1Sr1.94Ca0.88Cu2.07O8,82.15348815917969,90.0
1824,Bi2.1Sr1.9Ca0.74Cu2O,82.31144714355469,84.0
1825,Bi2.1Sr1.9Ca1Cu1.988Zn0.012O,81.66838073730469,84.0
1826,Bi2.1Sr1.9Ca1Cu1.98Zn0.02O,77.74452209472656,82.0
1827,Bi2.1Sr1.9Ca1Cu2O,81.76508331298828,90.0
1828,Bi2.1Sr1.9Ca1Cu2O8,81.59465026855469,82.333336
1829,Bi2.1Sr1.9Cu1O,3.2777538299560547,7.0
1830,Bi2.1Sr1.9Cu1O6,7.203838348388672,6.8
1831,Bi2.1Sr2.1Ca0.8Cu1.8Ni0.2S0.2O,75.31475067138672,78.0
1832,Bi2.1Sr2.1Ca0.8Cu1.98Ni0.02S0.02O,81.12599182128906,80.0
1833,Bi2.1Sr2.1Ca0.8Cu1.9Ni0.1S0.1O,78.1134262084961,78.0
1834,Bi2.1Sr2.1Ca0.8Cu2O,83.05718994140625,88.0
1835,Bi2.1Sr2Ca1Cu2O8,81.24281311035156,89.0
1836,Bi2.2Ca1Sr1.9Cu2O8,81.18937683105469,86.5
1837,Bi2.2Sr1.72La0.08Ca1Cu2O8,65.97766876220703,77.457146
1838,Bi2.2Sr1.8Ca1.05Cu1.25Na0.9O8,89.80935668945312,86.0
1839,Bi2.2Sr1.8Ca1.05Cu1.45Li0.7O,84.8917236328125,91.0
1840,Bi2.2Sr1.8Ca1.05Cu1.45Na0.7O8,91.81737518310547,90.0
1841,Bi2.2Sr1.8Ca1.05Cu1.55Na0.6O8,92.12574768066406,91.0
1842,Bi2.2Sr1.8Ca1.05Cu1.65Na0.5O8,90.98638153076172,90.0
1843,Bi2.2Sr1.8Ca1.05Cu1.75Na0.4O8,87.8730239868164,89.0
1844,Bi2.2Sr1.8Ca1.05Cu1.85Na0.3O8,83.39364624023438,88.0
1845,Bi2.2Sr1.8Ca1.05Cu1.95Na0.2O8,79.6032485961914,87.0
1846,Bi2.2Sr1.8Ca1.05Cu2.05Na0.1O8,78.77346801757812,86.0
1847,Bi2.2Sr1.8Ca1.05Cu2.15O8,81.57329559326172,82.0
1848,Bi2.2Sr1.8Ca1Cu2O,80.68367004394531,90.0
1849,Bi2.2Sr1.8Ca1Cu2O8,81.64308166503906,85.333336
1850,Bi2.2Sr2Ca0.8Cu2O8,82.07069396972656,87.0
1851,Bi2.2Sr2Ca1.8Cu3O,84.54862976074219,30.0
1852,Bi2.4Pb0.6Sr2Ca0.6Nd0.4Cu2O8,67.69590759277344,77.0
1853,Bi2.4Sr2Ca1.6Cu3O,82.30638122558594,70.0
1854,Bi2.6Pb0.8V0.6Sr4Ca5Cu7O,102.05528259277344,110.8
1855,Bi2.8Pb0.8V0.4Sr4Ca5Cu7O,104.4737548828125,111.0
1856,Bi2Ba1.8In1.2Cu1O6,95.05796813964844,95.0
1857,Bi2Ba1.8Pb0.2Cu1O6,84.71366882324219,95.0
1858,Bi2Ba1.8Ru0.2Cu1O6,98.16909790039062,95.0
1859,Bi2Ca1.5Y0.5Sr1Cu2O8,73.13349914550781,65.0
1860,Bi2Ca1Sr2Cu2O8,81.65951538085938,85.833336
1861,Bi2Ca2.5Eu0.5Cu2O8.31,17.71697998046875,7.0
1862,Bi2Ca2.5Gd0.5Cu2O8.33,18.282501220703125,4.0
1863,Bi2Ca2.5Nd0.5Cu2O8.43,24.8846435546875,33.5
1864,Bi2Ca2.5Pr0.5Cu2O8.53,41.28052520751953,45.0
1865,Bi2Ca2.5Sm0.5Cu2O8.33,19.24688720703125,22.0
1866,Bi2Ca2Sr1Cu2O8,76.45738983154297,70.0
1867,Bi2Cs1,4.054269790649414,4.75
1868,Bi2Eu0.5Ca2.5Cu2O,28.24322509765625,31.5
1869,Bi2F0.2S2O0.8,2.9568958282470703,3.0
1870,Bi2F0.6S2O0.4,3.990110397338867,5.1
1871,Bi2Gd0.5Ca2.5Cu2O,28.35372543334961,28.5
1872,Bi2Ir1,3.2382678985595703,2.715
1873,Bi2K1,3.655498504638672,3.575
1874,Bi2La0.25Eu0.25Ca2.5Cu2O,39.470863342285156,46.5
1875,Bi2La0.25Gd0.25Ca2.5Cu2O,41.84580993652344,49.0
1876,Bi2La0.25Nd0.25Ca2.5Cu2O,38.42387008666992,51.0
1877,Bi2La0.25Pr0.25Ca2.5Cu2O,46.96235656738281,53.5
1878,Bi2La0.25Sm0.25Ca2.5Cu2O,38.04866409301758,47.5
1879,Bi2La0.3Ca2.7Cu2O,36.577728271484375,20.2
1880,Bi2La0.5Ca1.5Cu2O,33.030696868896484,39.6
1881,Bi2La0.5Ca2.5Cu2O,34.659271240234375,43.5
1882,Bi2La4Pb1,4.312496185302734,2.3
1883,Bi2Nd0.5Ca2.5Cu2O,32.68010711669922,43.5
1884,Bi2Ni3S2,3.734210968017578,0.79
1885,Bi2Ni3Se2,1.9326515197753906,0.73
1886,Bi2Pb0.1Sr1.8Ca0.9Cu2O,59.420204162597656,70.0
1887,Bi2Pb0.1Sr1.9Cu1O,10.675878524780273,8.4
1888,Bi2Pb0.25Sr1.75Ca1Cu2O8,76.667236328125,77.0
1889,Bi2Pb0.4Sr2Ca2.5Cu3.5O,106.05534362792969,105.0
1890,Bi2Pb1,6.404865264892578,4.25
1891,Bi2Pb1Sr2Ca2Cu4O,87.76676940917969,65.0
1892,Bi2Pd1,2.6878890991210938,3.8233333
1893,Bi2Pd3,2.078561782836914,3.7
1894,Bi2Pd3Se2,2.3979549407958984,0.96
1895,Bi2Pr0.2Ca2.8Cu2O8,66.00413513183594,72.5
1896,Bi2Pr0.3Ca2.7Cu2O8,55.94068908691406,67.0
1897,Bi2Pr0.4Ca2.6Cu2O8,46.820838928222656,37.5
1898,Bi2Pr0.5Ca1.5Cu2O,39.434898376464844,46.8
1899,Bi2Pr0.5Ca2.5Cu2O,44.076759338378906,47.0
1900,Bi2Pr0.5Ca2.5Cu2O8,40.11509704589844,30.0
1901,Bi2Pt1,2.600231170654297,0.155
1902,Bi2Rb1,4.777555465698242,4.25
1903,Bi2Rh1,3.357419967651367,2.2
1904,Bi2Rh3.5S2,4.128582000732422,2.1
1905,Bi2Rh3Se2,3.175935745239258,0.84
1906,Bi2S2F0.1O0.9,2.5737571716308594,3.675
1907,Bi2S2F0.5O0.5,3.969575881958008,5.0
1908,Bi2Se3,3.472475051879883,6.1225
1909,Bi2Sm0.5Ca2.5Cu2O,32.394622802734375,36.5
1910,Bi2Sr1.16La0.84Cu1O,7.515625,3.0
1911,Bi2Sr1.16La0.84Cu1O6,9.43348503112793,1.82
1912,Bi2Sr1.1Ca1.9Cu2O8.22,78.89888000488281,76.5
1913,Bi2Sr1.24La0.76Cu1O,10.93143081665039,13.0
1914,Bi2Sr1.24La0.76Cu1O6,11.323957443237305,12.1
1915,Bi2Sr1.27La0.73Cu1O,12.279502868652344,14.0
1916,Bi2Sr1.27La0.73Cu1O6,12.570470809936523,15.5
1917,Bi2Sr1.2Ca1.8Cu2O8.199,79.83731079101562,76.5
1918,Bi2Sr1.34La0.66Cu0.995Zn0.005O6,17.057144165039062,11.4
1919,Bi2Sr1.34La0.66Cu0.99Zn0.01O6,13.386577606201172,8.0
1920,Bi2Sr1.34La0.66Cu1O,15.02855110168457,23.0
1921,Bi2Sr1.34La0.66Cu1O6,16.09548568725586,21.575
1922,Bi2Sr1.37Ca1.31Cu2.22O8,83.73454284667969,93.5
1923,Bi2Sr1.3Ca0.7Cu1O6.15,79.40884399414062,84.0
1924,Bi2Sr1.3Ca0.7Cu1O8,84.4285888671875,84.0
1925,Bi2Sr1.3Ca1.7Cu2O8.19,80.72563171386719,76.5
1926,Bi2Sr1.3La0.7Cu1O6,13.97828483581543,15.0
1927,Bi2Sr1.3La0.7Cu1O6.422,13.459732055664062,22.6
1928,Bi2Sr1.3Nd0.7Cu1O6.417,11.667060852050781,14.2
1929,Bi2Sr1.3Sm0.7Cu1O6.405,9.927736282348633,8.0
1930,Bi2Sr1.43La0.57Cu1O6,20.49755096435547,28.5
1931,Bi2Sr1.44Gd0.56Ca1Cu2O8,30.114727020263672,4.0
1932,Bi2Sr1.49La0.51Cu1O6,22.061330795288086,28.5
1933,Bi2Sr1.4Ca1.6Cu2O8.2,81.65347290039062,81.1
1934,Bi2Sr1.4La0.6Ca1Cu2O,45.53883361816406,39.44
1935,Bi2Sr1.4La0.6Ca1Cu2O8,36.80146789550781,25.5
1936,Bi2Sr1.4La0.6Cu1O6,19.288909912109375,11.0
1937,Bi2Sr1.4La0.6Cu1O6.42,18.39825439453125,5.0
1938,Bi2Sr1.51La0.49Cu1O6,22.425975799560547,33.5
1939,Bi2Sr1.56La0.44Cu1O6,23.10356903076172,33.0
1940,Bi2Sr1.5Ca1.5Cu2O,82.98594665527344,95.0
1941,Bi2Sr1.5Ca1.5Cu2O8.19,82.21530151367188,80.75
1942,Bi2Sr1.5Ca1.5Cu2O8.22,82.30390930175781,73.0
1943,Bi2Sr1.5Ca1.5Cu2O8.25,82.37692260742188,67.0
1944,Bi2Sr1.5Gd0.5Ca1Cu2O8,36.381893157958984,21.6
1945,Bi2Sr1.5La0.5Ca1Cu2O,56.08112335205078,55.63
1946,Bi2Sr1.5La0.5Cu0.984Zn0.016O6,10.985891342163086,10.4
1947,Bi2Sr1.5La0.5Cu0.991Zn0.009O6,14.39015007019043,17.9
1948,Bi2Sr1.5La0.5Cu0.995Zn0.005O6,17.24030876159668,22.6
1949,Bi2Sr1.5La0.5Cu1O,19.187728881835938,8.2
1950,Bi2Sr1.5La0.5Cu1O6,22.249807357788086,26.6
1951,Bi2Sr1.5La0.5Cu1O6.38,21.715900421142578,21.0
1952,Bi2Sr1.61La0.39Cu1O,20.773937225341797,37.0
1953,Bi2Sr1.61La0.39Cu1O6,23.3638916015625,37.4
1954,Bi2Sr1.65La0.35Cu1O,21.11395263671875,29.6
1955,Bi2Sr1.6Ca1.2Dy0.2Cu2O8.26,86.21514129638672,88.0
1956,Bi2Sr1.6Ca1.2Eu0.2Cu2O8.26,86.91154479980469,87.1
1957,Bi2Sr1.6Ca1.2Gd0.2Cu2O8.26,79.8692626953125,87.1
1958,Bi2Sr1.6Ca1.2La0.2Cu2O8.27,73.01280975341797,86.0
1959,Bi2Sr1.6Ca1.2Lu0.2Cu2O8.26,92.76469421386719,88.6
1960,Bi2Sr1.6Ca1.2Nd0.2Cu2O8.26,73.20565795898438,86.0
1961,Bi2Sr1.6Ca1.2Y0.2Cu2O8.26,87.810302734375,89.1
1962,Bi2Sr1.6Ca1.2Yb0.2Cu2O8.26,92.10763549804688,88.3
1963,Bi2Sr1.6Ca1.4Cu2O8.16,82.35652160644531,77.6
1964,Bi2Sr1.6Eu0.4Cu1O,13.687971115112305,15.5
1965,Bi2Sr1.6Eu0.4Cu1O6,11.69723129272461,16.45
1966,Bi2Sr1.6Eu0.4Cu1O6.301,11.768396377563477,12.5
1967,Bi2Sr1.6Gd0.4Ca1Cu2O8,53.85594940185547,50.0
1968,Bi2Sr1.6Gd0.4Cu1O6,12.2222900390625,12.585
