material_id,composition,target
2964,Ca1Al0.8Ga0.2Si1,5.6
2965,Ca1Al0.8Si1.2,4.05
2966,Ca1Al0.9Ga0.1Si1,6.54
2967,Ca1Al0.9Si1.1,5.57
2968,Ca1Al1.1Si0.9,6.63
2969,Ca1Al1.25Si0.75,4.4
2970,Ca1Al1.2Si0.8,5.21
2971,Ca1Al1.3Si0.7,4.5
2972,Ca1Al1.4Si0.6,4.6
2973,Ca1Al1Si1,6.57
2974,Ca1B1.05Pd3,0.8
2975,Ca1B1.25Pd3,1.0
2976,Ca1Ba1Dy1Cu3O7,65.0
2977,Ca1Ba1Er1Cu3O7,66.0
2978,Ca1Ba1Eu1Cu3O7,53.0
2979,Ca1Ba1Gd1Cu3O7,49.0
2980,Ca1Ba1Ho1Cu3O7,57.0
2981,Ca1Ba1La0.2Nd0.8Cu3O7,57.0
2982,Ca1Ba1La0.2Sm0.8Cu3O7,56.0
2983,Ca1Ba1La0.4Eu0.6Cu3O7,62.0
2984,Ca1Ba1La0.4Nd0.6Cu3O7,63.0
2985,Ca1Ba1La0.4Sm0.6Cu3O7,64.0
2986,Ca1Ba1La0.6Eu0.4Cu3O7,65.0
2987,Ca1Ba1La0.6Nd0.4Cu3O7,67.0
2988,Ca1Ba1La0.6Sm0.4Cu3O7,68.0
2989,Ca1Ba1La0.8Eu0.2Cu3O7,69.0
2990,Ca1Ba1La0.8Nd0.2Cu3O7,71.0
2991,Ca1Ba1La0.8Sm0.2Cu3O7,71.0
2992,Ca1Ba1La1Cu3O6.85,76.0
2993,Ca1Ba1La1Cu3O6.97,64.0
2994,Ca1Ba1La1Cu3O7,59.5
2995,Ca1Ba1Nd1Cu3O7,46.0
2996,Ca1Ba1Sm1Cu3O7,39.0
2997,Ca1Ba1Tm1Cu3O7,67.0
2998,Ca1Cs1Fe4As4,31.6
2999,Ca1Cu0.25Si1.55,2.9
3000,Ca1Cu0.25Si1.6,3.0
3001,Ca1Cu0.25Si1.7,3.2
3002,Ca1Cu0.25Si1.75,3.1
3003,Ca1Cu0.33Si1.67,2.3
3004,Ca1Fe0.74Co0.26As1F1,3.49
3005,Ca1Fe0.74Co0.26As1H1,8.95
3006,Ca1Fe0.78Co0.22As1H1,13.3
3007,Ca1Fe0.83Co0.17As1H1,19.0
3008,Ca1Fe0.85Co0.15As1F1,20.799999999999997
3009,Ca1Fe0.85Ni0.15As1F1,8.72
3010,Ca1Fe0.85Rh0.15As1F1,18.4
3011,Ca1Fe0.88Co0.12As1H1,23.2
3012,Ca1Fe0.8Co0.2As1F1,16.5
3013,Ca1Fe0.8Ni0.2As1F1,3.92
3014,Ca1Fe0.91Co0.09As1H1,22.7
3015,Ca1Fe0.92Rh0.08As1F1,22.2
3016,Ca1Fe0.93Co0.07As1H1,23.0
3017,Ca1Fe0.93Co0.07F1,9.1
3018,Ca1Fe0.95Rh0.05As1F1,3.81
3019,Ca1Fe0.9Co0.1As1F1,22.933333333333334
3020,Ca1Fe0.9Ni0.1As1F1,15.4
3021,Ca1Fe1.6Co0.4As2,2.0
3022,Ca1Fe1.73Co0.27As2,12.0
3023,Ca1Fe1.75Co0.25As2,14.1
3024,Ca1Fe1.7Co0.3As2,10.8
3025,Ca1Fe1.82Co0.18As2,15.7
3026,Ca1Fe1.854Co0.146As2,16.8
3027,Ca1Fe1.85Co0.15As2,15.2
3028,Ca1Fe1.874Co0.126As2,14.8
3029,Ca1Fe1.87Co0.13As2,17.2
3030,Ca1Fe1.888Co0.112As2,17.75
3031,Ca1Fe1.898Co0.102As2,19.2
3032,Ca1Fe1.8Co0.2As2,17.1
3033,Ca1Fe1.922Co0.078As2,21.2
3034,Ca1Fe1.92Co0.08As2,20.4
3035,Ca1Fe1.94Co0.06As2,15.5
3036,Ca1Fe1.94Ni0.06As2,15.0
3037,Ca1Fe1.9Co0.1As2,17.7
3038,Ca1Fe1As1F0.8H0.2,29.0
3039,Ca1Fe1As1F1,29.0
3040,Ca1Fe2.94Co0.06As2,17.0
3041,Ca1Fe2As1.925P0.075,13.0
3042,Ca1Fe2As2,11.8
3043,Ca1Ga0.74Si1.26,3.5
3044,Ca1Ga1Si1,4.2375
3045,Ca1Ge3,6.8
3046,Ca1Hg1,1.6
3047,Ca1Hg3,1.6
3048,Ca1Hg5,1.7
3049,Ca1Ir1Si3,3.3
3050,Ca1Ir2,5.075
3051,Ca1K1Fe4As4,33.1
3052,Ca1La1Ba1Cu2.76Fe0.24O7,22.0
3053,Ca1La1Ba1Cu2.85Zn0.045O7,55.0
3054,Ca1La1Ba1Cu2.88Fe0.12O7,28.0
3055,Ca1La1Ba1Cu2.88Zn0.12O7,14.0
3056,Ca1La1Ba1Cu2.8P0.2O7,90.0
3057,Ca1La1Ba1Cu2.91Zn0.09O7,20.0
3058,Ca1La1Ba1Cu2.94Fe0.06O7,44.0
3059,Ca1La1Ba1Cu2.97Fe0.03O7,49.0
3060,Ca1La1Ba1Cu2.97Zn0.03O7,60.0
3061,Ca1La1Ba1Cu3O,79.1
3062,Ca1La1Ba1Cu3O7,73.0
3063,Ca1Li2,13.0
3064,Ca1Nb2O,11.0
3065,Ca1Ni1B1N1,2.08
3066,Ca1Pb1,7.0
3067,Ca1Pb3,0.65
3068,Ca1Pd2As2,1.27
3069,Ca1Pt1Si3,2.3
3070,Ca1Pt3P1,6.6
3071,Ca1Rb1Fe4As4,35.0
3072,Ca1Rh1.2Sn4.5,8.7
3073,Ca1Rh2,6.4
3074,Ca1Si1.9,1.35
3075,Ca1Si2,4.615
3076,Ca1Si2.2,1.37
3077,Ca1Si3,4.25
3078,Ca1Tl0.75Pb2.25,3.68
3079,Ca1Tl1.8Pb1.2,2.8
3080,Ca1Tl2.4Pb0.6,3.18
3081,Ca1Tl3,2.04
3082,Ca2.5Co0.5Rh4Sn13,6.41
3083,Ca2.8Co0.2Rh4Sn13,7.73
3084,Ca24Al28O66,0.195
3085,Ca2Al2.39Si4.61,5.4
3086,Ca2Al2.73Si4.27,6.4
3087,Ca2Al3Si4,6.2
3088,Ca2Ba2Cu3O9,107.0
3089,Ca2Cu1Cl2.18O2,24.0
3090,Ca2Cu1Cl2.25O2,31.0
3091,Ca2Cu1Cl2.2O2,30.0
3092,Ca2Cu1Cl2.3O2,36.0
3093,Ca2Cu1Cl2.4O2,38.0
3094,Ca2Cu1Cl2.5O2,38.0
3095,Ca2In1N1,0.6
3096,Ca2Nb1O4,8.9
3097,Ca2Pt3Si5,1.3
3098,Ca2Sr2Cu3Ga1O9,73.0
3099,Ca3Al2Fe2As2O5,30.2
3100,Ca3Al2Fe2P2O5,16.6
3101,Ca3Co4Ge13,5.9
3102,Ca3Co4Sn13,5.75
3103,Ca3Ir4Ge13,1.7
3104,Ca3Ir4Ge4,1.7
3105,Ca3Ir4Sn13,6.95
3106,Ca3Rh4Ge13,2.1
3107,Ca3Rh4Sn13,7.4775
3108,Ca3Rh8B2,4.0
3109,Ca4Al2Fe2As2O5.65,26.8
3110,Ca4Al2Fe2As2O5.785,27.0
3111,Ca4Al2Fe2As2O6,28.2
3112,Ca4Al2Fe2P2O5.8,17.0
3113,Ca4Al2Fe2P2O6,17.1
3114,Ca4Mg0.75Ti1.25Fe2As2O,44.55
3115,Ca4Rh6Pb19,3.3
3116,Ca4Sc2.01Ti0.99Fe2As2O,31.6
3117,Ca5.84Sr4.02Bi0.14Cu15.84O29,72.0
3118,Ca5.9Sr3.5Bi0.3Y0.1Pb0.1Al0.1Cu15.1O29,75.0
3119,Ca5P2O10,50.0
3120,Ca5Sc2Ti2Fe2As2O,36.35
3121,Ca6.85Pr3.15Pt3Fe10As18,20.5
3122,Ca6Sc2Ti3Fe2As2O,36.35
3123,Ca7.16Ce2.84Pt3Fe10As18,18.9
3124,Ca7.62La2.38Pt3Fe10As18,26.0
3125,Ca7.65Nd2.35Pt3Fe10As18,18.9
3126,Ca8.03Pr1.97Pt3Fe10As18,25.0
3127,Ca8.18La1.82Pt3Fe10As18,22.1
3128,Ca8.32Ce1.68Pt3Fe10As18,30.4
3129,Ca8.38Ce1.62Pt3Fe10As18,30.5
3130,Ca8.41Nd1.59Pt3Fe10As18,28.1
3131,Ca8.44La1.56Pt3Fe10As18,32.3
3132,Ca8.45Sm1.55Pt3Fe10As18,28.0
3133,Ca8.48Pr1.52Pt3Fe10As18,31.8
3134,Ca8.55La1.45Pt3Fe10As18,26.1
3135,Ca8.6La1.4Pt3Fe10As18,34.5
3136,Ca8.77Nd1.23Pt3Fe10As18,28.4
3137,Ca8.77Pr1.23Pt3Fe10As18,26.9
3138,Ca8.85La1.15Pt3Fe10As18,35.1
3139,Ca8.87La1.13Pt3Fe10As18,32.8
3140,Ca8La2Pt3.3Fe9.7As18,29.4
3141,Ca8Mg1.5Ti4.5Fe2As2O9.5,40.0
3142,Ca9.06Gd0.94Pt3Fe10As18,25.0
3143,Ca9.07La0.93Pt3Fe10As18,22.2
3144,Ca9.16Tb0.84Pt3Fe10As18,23.7
3145,Ca9.26Ce0.74Pt3Fe10As18,22.6
3146,Ca9.29Sm0.71Pt3Fe10As18,26.2
3147,Ca9.35Dy0.65Pt3Fe10As18,20.9
3148,Ca9.35La0.65Pt3Fe10As18,19.7
3149,Ca9.39Pr0.61Pt3Fe10As18,19.5
3150,Ca9.57La0.43Pt3Fe10As18,13.3
3151,Ca9.58Y0.42Pt3Fe10As18,18.6
3152,Ca9.5Yb0.5Pt3Fe10As18,11.6
3153,Ca9.68Ho0.32Pt3Fe10As18,19.5
3154,Ca9.72Tm0.28Pt3Fe10As18,14.8
3155,Ca9.75Er0.25Pt3Fe10As18,17.6
3156,Ca9.75Lu0.25Pt3Fe10As18,10.9
3157,Ca9La1Pt3Fe10As18,27.9
3158,Cd0.002Zn0.998,0.78
3159,Cd0.01In0.99,3.3445
3160,Cd0.0263Pb0.9737,7.124
3161,Cd0.02In0.98,3.2945
3162,Cd0.02Zn0.98,0.675
3163,Cd0.03In0.97,3.2755
3164,Cd0.04Cu0.96S2,1.3
3165,Cd0.04In0.96,3.2595
3166,Cd0.06Cu0.94Se2,1.3
3167,Cd0.17Tl0.83,2.3
3168,Cd0.18Pb0.32Sn0.5,7.5
3169,Cd0.18Sn0.72,3.65
3170,Cd0.18Tl0.82,2.54
3171,Cd0.1In0.9La3,9.55
3172,Cd0.1Pd0.9,6.92
3173,Cd0.1Tl0.9,3.5
3174,Cd0.2Zn0.8,0.628
3175,Cd0.3Hg0.7,1.7
3176,Cd0.67Bi0.23Pb0.1Sr2Y1Cu2O7,27.5
3177,Cd0.6Mg0.4,0.016
3178,Cd0.75Mg0.25,0.16
3179,Cd0.7Mg0.3,0.105
3180,Cd0.86Mg0.14,0.145
3181,Cd0.8Mg0.2,0.185
3182,Cd0.96Mg0.04,0.24
3183,Cd0.97Hg0.03,0.53
3184,Cd0.97Pd0.03,4.2
3185,Cd0.9Ge0.1,1.7
3186,Cd0.9Mg0.1,0.138
3187,Cd1,0.52414
3188,Cd1.3Mo6Se7.5,2.5
3189,Cd1Ba2Ca0.7Y0.3Cu2O,103.0
3190,Cd1Ba2Ca2Cu3O,107.0
3191,Cd1C1Ni3,3.1333333333333333
3192,Cd1Hg1,1.96
3193,Cd1Mo5S6,2.9233333333333333
3194,Cd1Mo6S8,1.8
3195,Cd1Mo6Se8,2.4
3196,Cd1Sn1,3.65
3197,Cd1Tl0.7Ba1Cu1O4.5,52.5
3198,Cd2Re2O7,1.1028571428571428
3199,Cd2Re2O7.1,1.0
3200,Cd99.995Mn0.005,0.39
3201,Ce0.0007La0.9993,4.65
3202,Ce0.005La0.995,4.935
3203,Ce0.013La0.987,3.4000000000000004
3204,Ce0.01La0.99,3.63
3205,Ce0.01Y0.99,1.6
3206,Ce0.02La0.98,2.58
3207,Ce0.03La0.97,1.21
3208,Ce0.12Si1V2.88,15.32
3209,Ce0.147Ru0.853,3.6
3210,Ce0.15Ru0.85,3.9
3211,Ce0.16La0.84,8.7
3212,Ce0.1Nd0.9F0.5Bi1S2O0.5,4.68
3213,Ce0.25La0.75Ru2,1.42
3214,Ce0.2Nd0.8Bi1S2F0.3O0.7,2.33
3215,Ce0.2Nd0.8Bi1S2F0.5O0.5,4.48
3216,Ce0.2Nd0.8Bi1S2F0.7O0.3,4.31
3217,Ce0.2Nd0.8F0.3Bi1S2O0.7,2.35
3218,Ce0.2Nd0.8F0.5Bi1S2O0.5,4.4399999999999995
3219,Ce0.2Nd0.8F0.7Bi1S2O0.7,4.29
3220,Ce0.3Nd0.7F0.5Bi1S2O0.5,4.07
3221,Ce0.4Nd0.6Bi1S2F0.5O0.5,3.93
3222,Ce0.4Nd0.6Bi1S2F0.7O0.3,3.67
3223,Ce0.4Nd0.6F0.5Bi1S2O0.5,3.94
3224,Ce0.5Nd0.5Bi1S2F0.5O0.5,3.48
3225,Ce0.5Nd0.5F0.5Bi1S2O0.5,3.46
3226,Ce0.5Yb0.5Co1In5,1.19
3227,Ce0.62Gd0.38Fe1As1F0.175O0.825,44.0
3228,Ce0.65Pr0.35Ru2,1.25
3229,Ce0.6Nd0.4Bi1S2F0.7O0.3,3.256
3230,Ce0.6Nd0.4F0.5Bi1S2O0.5,2.99
3231,Ce0.6Nd0.4F0.7Bi1S2O0.7,3.25
3232,Ce0.7Pr0.3Ru2,5.11
3233,Ce0.837Yb0.163Co1In5,1.4
3234,Ce0.84Y0.06Gd0.1Ru2,3.32
3235,Ce0.84Y0.16Ru2,4.92
3236,Ce0.84Y0.1Gd0.06Ru2,4.55
3237,Ce0.85La0.15Co1In5,0.78
3238,Ce0.85La0.15Ru2,5.35
3239,Ce0.85Yb0.15Co1In5,1.19
3240,Ce0.86Tb0.14Ru2,4.51
3241,Ce0.875La0.125Co1In5,0.86
3242,Ce0.875Yb0.125Co1In5,1.97
3243,Ce0.88La0.12Ru2,6.14
3244,Ce0.8La0.2Ru2,4.77
3245,Ce0.8Nd0.2Bi1S2F0.7O0.3,3.145
3246,Ce0.8Pr0.2Ru2,5.82
3247,Ce0.8Tb0.2Ru2,2.56
3248,Ce0.8Yb0.2Co1In5,0.92
3249,Ce0.916Yb0.084Co1In5,1.84
3250,Ce0.91La0.09Ru2,5.91
3251,Ce0.925La0.075Co1In5,1.31
3252,Ce0.93Gd0.07Ru2,3.38
3253,Ce0.94La0.06Ru2,6.55
3254,Ce0.95La0.05Co1In5,1.68
3255,Ce0.95Nd0.05Co1In5,1.95
3256,Ce0.95Yb0.05Co1In5,1.945
3257,Ce0.965La0.035Co1In5,1.84
3258,Ce0.97Gd0.03Ru2,4.69
3259,Ce0.97La0.03Ru2,6.17
3260,Ce0.985La0.015Pt3Si1,0.15
3261,Ce0.987Yb0.013Co1In5,2.13
3262,Ce0.98La0.02Co1In5,2.0
3263,Ce0.98La0.02Pt3Si1,0.03
3264,Ce0.98Yb0.02Co1In5,1.89
3265,Ce0.99La0.01Pt3Si1,0.57
3266,Ce0.9La0.1Co1In5,1.22
3267,Ce0.9La0.1Rh1In5,1.6
3268,Ce0.9Pr0.1Ru2,6.55
3269,Ce0.9Yb0.1Co1In5,1.7799999999999998
3270,Ce1,1.7
3271,Ce1.005Ni2.025Ge1.975,0.035
3272,Ce1.005Ni2.02Ge1.98,0.03
3273,Ce1.01Pt3Si1,0.75
3274,Ce1.025Cu2Si2,0.6
3275,Ce1Au2Si2,2.0516666666666663
3276,Ce1Bi1S2F0.33O0.67,2.25
3277,Ce1Bi1S2F0.45O0.55,2.295
3278,Ce1Bi1S2F0.4O0.6,2.81
3279,Ce1Bi1S2F0.5O0.5,3.446
3280,Ce1Bi1S2F0.6O0.4,3.71
3281,Ce1Bi1S2F0.7O0.3,3.3666666666666667
3282,Ce1Bi1S2F0.7O0.35,4.0
3283,Ce1Bi1S2F0.9O0.1,6.855
3284,Ce1Bi1S2F0.9O0.34,3.51
3285,Ce1Bi1S2O1,2.3
3286,Ce1Bi3.1Pb0.9Te6,2.8
3287,Ce1Bi3.2Pb0.8Te6,2.9
3288,Ce1Bi3.3Pb0.7Te6,2.9
3289,Ce1Bi3.4Pb0.6Te6,3.0
3290,Ce1Bi3.5Pb0.5Te6,3.0
3291,Ce1Bi3.6Pb0.4Te6,3.0
3292,Ce1Bi3.7Pb0.3Te6,2.9
3293,Ce1Bi3Pb1Te6,2.7
3294,Ce1Co0.5Ir0.5In5,0.64
3295,Ce1Co0.5Rh0.5In5,1.6
3296,Ce1Co0.5Ru0.5In5,1.77
3297,Ce1Co0.6Ru0.4In5,1.8
3298,Ce1Co0.7Ru0.3In5,2.13
3299,Ce1Co0.875Ni0.125In5,1.41
3300,Ce1Co0.8Ni0.2In5,0.88
3301,Ce1Co0.8Ru0.2In5,2.18
3302,Ce1Co0.925Ni0.075In5,1.69
3303,Ce1Co0.95Ni0.05In5,1.86
3304,Ce1Co0.9Ru0.1In5,2.25
3305,Ce1Co1.67Ni0.33,0.46
3306,Ce1Co1.67Rh0.33,0.47
3307,Ce1Co1.85,0.86
3308,Ce1Co1.95,0.87
3309,Ce1Co1Ge3,0.6766666666666666
3310,Ce1Co1In4.5Cd0.5,1.35
3311,Ce1Co1In4.75Cd0.25,2.13
3312,Ce1Co1In4.75Zn0.25,1.82
3313,Ce1Co1In4.86Sn0.14,0.556
3314,Ce1Co1In4.875Zn0.125,2.14
3315,Ce1Co1In4.88Sn0.12,0.8700000000000001
3316,Ce1Co1In4.92Sn0.08,1.22
3317,Ce1Co1In4.945Cd0.055,1.92
3318,Ce1Co1In4.94Sn0.06,1.565
3319,Ce1Co1In4.96Cd0.04,2.05
3320,Ce1Co1In4.97Sn0.03,1.86
3321,Ce1Co1In4.9835Cd0.0165,2.15
3322,Ce1Co1In4.989Cd0.011,2.18
3323,Ce1Co1In4.98Cd0.02,2.14
3324,Ce1Co1In4.9945Cd0.0055,2.226
3325,Ce1Co1In4.996Sn0.004,2.21
3326,Ce1Co1In4.9976Hg0.0024,2.252
3327,Ce1Co1In4.9992Hg0.0008,2.254
3328,Ce1Co1In4.9Sn0.1,1.02
3329,Ce1Co1In5,2.2070833333333333
3330,Ce1Co1In7.65Zn0.35,1.78
3331,Ce1Co2,1.1125
3332,Ce1Cu1.95Si2.01,0.62
3333,Ce1Cu2.05Si2,0.7
3334,Ce1Cu2.53Si2,0.62
3335,Ce1Cu2Ge2,1.32
3336,Ce1Cu2Si1.7Ge0.3,0.1
3337,Ce1Cu2Si1.88Ge0.12,0.2
3338,Ce1Cu2Si1.8Ge0.2,0.16749999999999998
3339,Ce1Cu2Si1.92Ge0.08,0.27
3340,Ce1Cu2Si1.96Ge0.04,0.385
3341,Ce1Cu2Si1.98Ge0.02,0.52
3342,Ce1Cu2Si1.9Ge0.1,0.2
3343,Ce1Cu2Si2,0.6496999999999999
3344,Ce1F0.7Bi1S2O0.7,2.68
3345,Ce1Fe0.74Co0.26As1H1,10.0
3346,Ce1Fe0.78Co0.22As1H1,13.5
3347,Ce1Fe0.83Co0.17As1H1,19.5
3348,Ce1Fe0.85Co0.15As1F0.1O0.9,4.0
3349,Ce1Fe0.85Co0.15As1O1,5.0
3350,Ce1Fe0.88Co0.12As1H1,23.0
3351,Ce1Fe0.91Co0.09As1H1,23.0
3352,Ce1Fe0.93Co0.07As1H1,23.0
3353,Ce1Fe0.95Co0.05As1F0.1O0.9,23.5
3354,Ce1Fe0.96Co0.04As1H1,2.0
3355,Ce1Fe0.98Co0.02As1H1,2.0
3356,Ce1Fe0.9Co0.1As1F0.1O0.9,9.8
3357,Ce1Fe0.9Co0.1As1O1,10.0
3358,Ce1Fe1As0.47P0.53F0.05O0.95,5.84
3359,Ce1Fe1As0.55P0.45F0.05O0.95,15.0
3360,Ce1Fe1As0.6P0.4F0.05O0.95,16.0
3361,Ce1Fe1As0.7P0.3F0.05O0.95,18.15
3362,Ce1Fe1As0.7P0.3O1,4.0
3363,Ce1Fe1As0.85P0.15F0.05O0.95,21.75
3364,Ce1Fe1As0.8P0.2F0.05O0.95,20.6
3365,Ce1Fe1As0.95P0.05F0.05O0.95,17.2
3366,Ce1Fe1As0.9P0.1F0.05O0.95,19.3
3367,Ce1Fe1As1F0.05O0.95,11.8
3368,Ce1Fe1As1F0.08O0.92,27.6
3369,Ce1Fe1As1F0.11O0.89,47.0
3370,Ce1Fe1As1F0.12O0.88,43.5
3371,Ce1Fe1As1F0.16O0.84,40.85
3372,Ce1Fe1As1F0.1O0.9,36.333333333333336
3373,Ce1Fe1As1F0.2O0.8,40.4
3374,Ce1Fe1As1F0.3O0.7,46.0
3375,Ce1Fe1As1H0.065O0.935,41.1
3376,Ce1Fe1As1H0.07O0.93,31.3
3377,Ce1Fe1As1H0.21O0.79,48.0
3378,Ce1Fe1As1H0.22O0.78,48.0
3379,Ce1Fe1As1H0.2O0.8,45.6
3380,Ce1Fe1As1H0.3O0.7,44.9
3381,Ce1Fe1As1H0.4O0.6,40.2
3382,Ce1Fe1As1H0.6O0.6,45.8
3383,Ce1Fe1As1O0.7,40.2
3384,Ce1Fe1As1O0.85,42.6
3385,Ce1Ge2Rh1,0.45
3386,Ce1In3,0.17333333333333334
3387,Ce1Ir0.3Co0.7In5,2.0
3388,Ce1Ir0.65Co0.35Si3,0.75
3389,Ce1Ir0.75Co0.25In5,1.52
3390,Ce1Ir0.8Co0.2Si3,0.62
3391,Ce1Ir0.956Pt0.044In5,0.429
3392,Ce1Ir0.978Pt0.022In5,0.734
3393,Ce1Ir0.987Pt0.013In5,0.897
3394,Ce1Ir1Ge3,1.61
3395,Ce1Ir1In4.875Cd0.125,0.194
3396,Ce1Ir1In4.946Hg0.054,0.476
3397,Ce1Ir1In4.955Hg0.045,0.993
3398,Ce1Ir1In4.973Hg0.027,0.955
3399,Ce1Ir1In4.97Sn0.03,0.66
3400,Ce1Ir1In4.986Sn0.014,0.8
3401,Ce1Ir1In4.996Sn0.004,1.043
3402,Ce1Ir1In5,0.7704285714285714
3403,Ce1Ir1Si3,1.53
3404,Ce1Ir3,3.34
3405,Ce1Ir5,1.82
3406,Ce1Ni0.86Bi2,4.1
3407,Ce1Ni0.8Bi2,4.15
3408,Ce1Ni0.8Bi2.03,4.2
3409,Ce1Ni1Ge3,0.45499999999999996
3410,Ce1Ni2B2C1,0.1
3411,Ce1Ni2Ge2,0.21666666666666667
3412,Ce1Os3B2,3.5
3413,Ce1Pb1Sr2Ca3Cu4O,62.0
3414,Ce1Pd1Bi1,1.3
3415,Ce1Pd2Si2,0.421
3416,Ce1Pd5Al2,0.735
3417,Ce1Pt0.1Ru1.9,4.08
3418,Ce1Pt0.2Ru1.8,3.4
3419,Ce1Pt1Si2,0.14
3420,Ce1Pt2.82Ni0.18Si1,0.473
3421,Ce1Pt2.94Ni0.06Si1,0.545
3422,Ce1Pt2.97Si1,0.72
3423,Ce1Pt2In7,2.1
3424,Ce1Pt3.03Si0.97,0.37
3425,Ce1Pt3Si0.94Ge0.06,0.50525
3426,Ce1Pt3Si0.97Ge0.03,0.63
3427,Ce1Pt3Si0.9Ge0.1,0.31
3428,Ce1Pt3Si1,0.6692222222222222
3429,Ce1Rh0.07Co0.93In5,1.89
3430,Ce1Rh0.13Co0.87In5,1.73
3431,Ce1Rh0.1Ir0.9In5,0.35
3432,Ce1Rh0.23Co0.77In5,1.38
3433,Ce1Rh0.25Ir0.75In5,0.63
3434,Ce1Rh0.29Co0.71In5,1.56
3435,Ce1Rh0.2Co0.8In5,1.57
3436,Ce1Rh0.2Ir0.8In5,0.67
3437,Ce1Rh0.35Co0.65In5,1.38
3438,Ce1Rh0.3Co0.7In5,1.42
3439,Ce1Rh0.3Ir0.7In5,1.2
3440,Ce1Rh0.45Ir0.55In5,0.82
3441,Ce1Rh0.4Co0.6In5,1.43
3442,Ce1Rh0.4Ir0.6In5,0.91
3443,Ce1Rh0.55Ir0.45In5,0.94
3444,Ce1Rh0.5Co0.5In5,1.4
3445,Ce1Rh0.5Ir0.5In5,0.875
3446,Ce1Rh0.65Ir0.35In5,0.22
3447,Ce1Rh0.6Co0.4In5,1.5
3448,Ce1Rh0.6Ir0.4In5,0.62
3449,Ce1Rh0.75Ir0.25In5,1.84
3450,Ce1Rh0.9Ir0.1In5,2.04
3451,Ce1Rh1In4.84Sn0.16,1.2
3452,Ce1Rh1In5,1.8587500000000001
3453,Ce1Rh1Si3,0.914
3454,Ce1Rh2Si2,0.3566666666666667
3455,Ce1Ru0.1Co1.9,0.47
3456,Ce1Ru0.2Co1.8,0.35
3457,Ce1Ru0.3Co1.7,0.27
3458,Ce1Ru1.93Co0.07,1.93
3459,Ce1Ru1.95Co0.05,2.4
3460,Ce1Ru1.97Co0.03,3.5
3461,Ce1Ru1.99Co0.01,4.74
3462,Ce1Ru2,5.9982727272727265
3463,Ce1Ru2Sc1,6.2
3464,Ce1Ru3B2,1.1
3465,Ce1Ru3Si2,1.25
3466,Ce1Te1.82,2.7
3467,Ce2Co1In8,0.4
3468,Ce2Ni3Ge5,0.22
3469,Ce2Pd1In8,0.69
3470,Ce2Rh1In8,1.0833333333333333
3471,Ce3Pt1In11,0.32
3472,Co0.002Mo0.815Re0.185,5.8
3473,Co0.004Ir0.996,0.046
3474,Co0.007Ru0.993,0.4
3475,Co0.007V0.993,4.52
3476,Co0.015Mo99.985,0.59
3477,Co0.015Ru0.985,0.32
3478,Co0.017V0.983,3.28
3479,Co0.01Mo99.99,0.71
3480,Co0.022Ru0.978,0.27
3481,Co0.027Ru0.973,0.25
3482,Co0.02Cu0.98Rh2Si4,3.8
3483,Co0.02Sn0.98Ta3,4.0
3484,Co0.02V0.98,2.61
3485,Co0.032Mo99.968,0.31
3486,Co0.032Ti0.968,2.84
3487,Co0.034Ru0.964,0.2
3488,Co0.038Mo99.962,0.22
3489,Co0.03In0.97,3.95
3490,Co0.03V0.97,1.48
3491,Co0.03Zr0.97,2.61
3492,Co0.05Rh0.04Ti0.91,4.0
3493,Co0.07Ru0.93,0.09
3494,Co0.15Ti0.85,3.8
3495,Co0.1Zr0.9,3.9
3496,Co0.28Y0.72,0.34
3497,Co0.3Sc0.7,0.35
3498,Co0.44Mo0.56,13.0
3499,Co0.5Fe0.5Ti1,3.3
3500,Co0.5Ni0.5Ta2,0.91
3501,Co0.5Ni0.5Zr2,3.1550000000000002
3502,Co0.5Rh0.5Si2,2.25
3503,Co0.6Rh0.4Zr2,8.0
3504,Co0.85Ni0.15Zr2,6.0
3505,Co15Zr85,3.3
3506,Co1Hf2,0.56
3507,Co1La3,4.226666666666667
3508,Co1Lu3,0.35
3509,Co1Sc0.125Zr1.875,2.89
3510,Co1Si2,1.3066666666666666
3511,Co1Sr2Y0.55Ca0.45Cu2O7,25.0
3512,Co1Sr2Y0.5Ca0.5Cu2O7,15.0
3513,Co1Sr2Y0.65Ca0.35Cu2O7,38.0
3514,Co1Sr2Y0.6Ca0.4Cu2O7,34.0
3515,Co1Sr2Y0.75Ca0.25Cu2O7,30.0
3516,Co1Sr2Y0.7Ca0.3Cu2O7,40.0
3517,Co1Sr2Y0.8Ca0.2Cu2O7,20.0
3518,Co1Sr2Y0.9Ca0.1Cu2O7,15.0
3519,Co1Ta1.75Zr0.25,0.95
3520,Co1Ta2,0.82
3521,Co1Ti1,0.71
3522,Co1Ti2,3.44
3523,Co1Y3,0.34
3524,Co1Zr2,5.352857142857142
3525,Co1Zr3,3.9
3526,Co21Zr79,3.78
3527,Co25Zr75,3.325
3528,Co28Zr72,3.12
3529,Co35.38Zr64.62,2.67
3530,Co35Zr65,2.48
3531,Co3Y4,2.033333333333333
3532,Co4.95Ga25V70.05,7.56
3533,Co7.32Ga25V67.68,5.03
3534,Co7Y9,2.85
3535,Cr0.0018V0.9982,5.15
3536,Cr0.0033V0.9967,5.07
3537,Cr0.0081V0.9919,4.78
3538,Cr0.008Cu1Rh1.992S4,3.9
